ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total_Spending,Spending_to_Income,Spender_Type,Income_Group,Spender_Class,Customer_Type,Risk_Score,Risk_Level,Alert,spending_norm
5123,1951,Master,Married,27450.0,0,0,15-04-2013,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,131,0.004772313296903461,Normal Spender,Low Income,Saver,Low Income - Saver,1.9290294632507747,Low Risk,Normal,0.053165584415584416
5756,1983,Graduation,Together,39453.0,1,0,03-04-2014,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,55,0.0013940638227764681,Normal Spender,Low Income,Saver,Low Income - Saver,0.7672273247372099,Low Risk,Normal,0.022321428571428572
8036,1971,2n Cycle,Together,26850.0,1,1,18-04-2014,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,62,0.002309124767225326,Normal Spender,Low Income,Saver,Low Income - Saver,0.9165088635759027,Low Risk,Normal,0.025162337662337664
9058,1955,Graduation,Widow,79800.0,0,0,23-09-2012,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,1846,0.0231328320802005,Normal Spender,Low Income,Saver,Low Income - Saver,24.09494759626338,Low Risk,Normal,0.7491883116883117
5057,1961,Master,Married,61794.0,0,1,14-09-2013,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,564,0.009127099718419265,Normal Spender,Low Income,Saver,Low Income - Saver,7.505780097172465,Low Risk,Normal,0.2288961038961039
254,1955,Graduation,Together,53863.0,0,1,17-05-2014,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,469,0.008707275866550322,Normal Spender,Low Income,Saver,Low Income - Saver,6.319736583385795,Low Risk,Normal,0.1903409090909091
4179,1959,Graduation,Together,24221.0,0,0,20-08-2013,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,46,0.0018991783989100368,Normal Spender,Low Income,Saver,Low Income - Saver,0.6930074229886375,Low Risk,Normal,0.018668831168831168
3710,1984,PhD,Single,39684.0,1,0,12-10-2012,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,81,0.002041124886604173,Normal Spender,Low Income,Saver,Low Income - Saver,1.1290800407635908,Low Risk,Normal,0.032873376623376624
7627,1975,Master,Married,92163.0,0,0,12-12-2012,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,1903,0.020648199385870685,Normal Spender,Low Income,Saver,Low Income - Saver,24.615016814153805,Low Risk,Normal,0.7723214285714286
4501,1965,Master,Single,69882.0,0,0,10-11-2013,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,1351,0.019332589221831085,Normal Spender,Low Income,Saver,Low Income - Saver,17.802144881891813,Low Risk,Normal,0.5482954545454546
6424,1977,Graduation,Together,33178.0,1,0,30-01-2014,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,43,0.0012960395442763277,Normal Spender,Low Income,Saver,Low Income - Saver,0.6142617291383039,Low Risk,Normal,0.0174512987012987
3075,1972,PhD,Married,59973.0,0,0,11-09-2013,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,352,0.0058693078552015075,Normal Spender,Low Income,Saver,Low Income - Saver,4.69656583557839,Low Risk,Normal,0.14285714285714285
4992,1975,Master,Together,17459.0,1,0,19-09-2013,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,65,0.0037230081906180195,Normal Spender,Low Income,Saver,Low Income - Saver,1.052006677239365,Low Risk,Normal,0.026379870129870128
5252,1969,Graduation,Divorced,23910.0,1,0,26-10-2012,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,55,0.002300292764533668,Normal Spender,Low Income,Saver,Low Income - Saver,0.8306633506602139,Low Risk,Normal,0.022321428571428572
7444,1969,Master,Married,42169.0,1,1,19-10-2013,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,30,0.0007114230833076431,Normal Spender,Low Income,Saver,Low Income - Saver,0.4150593560912753,Low Risk,Normal,0.012175324675324676
6919,1978,2n Cycle,Married,26224.0,1,0,04-06-2013,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,56,0.0021354484441732766,Normal Spender,Low Income,Saver,Low Income - Saver,0.8312995729103111,Low Risk,Normal,0.022727272727272728
3537,1981,Graduation,Together,31089.0,1,0,17-08-2012,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,76,0.0024445945511274085,Normal Spender,Low Income,Saver,Low Income - Saver,1.096446293903594,Low Risk,Normal,0.030844155844155844
10277,1961,Graduation,Single,30081.0,0,1,21-02-2013,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,0.0013962301785180014,Normal Spender,Low Income,Saver,Low Income - Saver,0.6090997488598964,Low Risk,Normal,0.017045454545454544
2453,1960,Graduation,Together,62807.0,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,791,0.01259413759612782,Normal Spender,Low Income,Saver,Low Income - Saver,10.512271449910767,Low Risk,Normal,0.3210227272727273
7972,1955,Graduation,Single,72906.0,0,0,17-09-2013,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1119,0.015348530985104107,Normal Spender,Low Income,Saver,Low Income - Saver,14.698585480645596,Low Risk,Normal,0.45413961038961037
895,1948,PhD,Married,61467.0,0,2,09-12-2012,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,578,0.009403419721151187,Normal Spender,Low Income,Saver,Low Income - Saver,7.695577042818244,Low Risk,Normal,0.23457792207792208
1177,1966,Master,Together,49618.0,1,1,26-01-2013,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,126,0.002539401023822,Normal Spender,Low Income,Saver,Low Income - Saver,1.711848980758449,Low Risk,Normal,0.05113636363636364
7141,1986,Master,Single,21888.0,1,0,29-12-2012,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,203,0.009274488304093567,Normal Spender,Low Income,Saver,Low Income - Saver,3.1208050903774587,Low Risk,Normal,0.08238636363636363
7232,1973,Graduation,Widow,42429.0,0,1,11-02-2014,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,67,0.0015791086285323716,Normal Spender,Low Income,Saver,Low Income - Saver,0.9262843572440193,Low Risk,Normal,0.02719155844155844
8477,1956,Graduation,Divorced,26150.0,2,1,11-03-2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,27,0.0010325047801147227,Normal Spender,Low Income,Saver,Low Income - Saver,0.4010091008417968,Low Risk,Normal,0.010957792207792208
2457,1975,Basic,Married,30801.0,0,1,26-10-2012,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,41,0.001331125612804779,Normal Spender,Low Income,Saver,Low Income - Saver,0.5923671045846461,Low Risk,Normal,0.016639610389610388
988,1965,Graduation,Married,81168.0,0,0,07-05-2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,1193,0.014697910506603587,Normal Spender,Low Income,Saver,Low Income - Saver,15.554016073124588,Low Risk,Normal,0.48417207792207795
7930,1969,Master,Single,26877.0,0,0,19-08-2013,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,255,0.009487666034155597,Normal Spender,Low Income,Saver,Low Income - Saver,3.7688444145986835,Low Risk,Normal,0.10349025974025974
4587,1944,Master,Widow,45006.0,0,0,18-07-2013,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,241,0.005354841576678665,Normal Spender,Low Income,Saver,Low Income - Saver,3.309092157120753,Low Risk,Normal,0.09780844155844155
6682,1973,Basic,Married,18978.0,1,0,11-12-2012,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,29,0.0015280851512277374,Normal Spender,Low Income,Saver,Low Income - Saver,0.4600503761703572,Low Risk,Normal,0.01176948051948052
6222,1967,Graduation,Married,22574.0,2,1,28-10-2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,37,0.0016390537786834412,Normal Spender,Low Income,Saver,Low Income - Saver,0.5652207774948539,Low Risk,Normal,0.015016233766233766
10299,1969,PhD,Single,48240.0,0,0,09-11-2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,791,0.016397180762852404,Normal Spender,Low Income,Saver,Low Income - Saver,10.778484471581487,Low Risk,Normal,0.3210227272727273
3083,1974,Graduation,Married,45837.0,1,1,26-07-2013,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,360,0.007853917141174161,Normal Spender,Low Income,Saver,Low Income - Saver,4.932891082999074,Low Risk,Normal,0.1461038961038961
8953,1965,Master,Single,35791.0,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,35,0.0009778994719342852,Normal Spender,Low Income,Saver,Low Income - Saver,0.4945893266717636,Low Risk,Normal,0.014204545454545454
1503,1976,PhD,Together,162397.0,1,1,03-06-2013,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,106,0.0006527214172675603,Normal Spender,Low Income,Saver,Low Income - Saver,1.3362749147931448,Low Risk,Normal,0.04301948051948052
8650,1978,Graduation,Widow,54162.0,1,1,18-03-2013,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,36,0.0006646726487205051,Normal Spender,Low Income,Saver,Low Income - Saver,0.48483877372212364,Low Risk,Normal,0.01461038961038961
10862,1960,Master,Married,30522.0,0,1,17-08-2012,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,318,0.01041871436996265,Normal Spender,Low Income,Saver,Low Income - Saver,4.601063252650633,Low Risk,Normal,0.12905844155844157
2782,1961,PhD,Married,54456.0,0,1,11-07-2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,404,0.007418833553694726,Normal Spender,Low Income,Saver,Low Income - Saver,5.4381495175898,Low Risk,Normal,0.16396103896103897
6941,1971,Graduation,Single,31632.0,0,0,14-07-2013,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,87,0.002750379362670713,Normal Spender,Low Income,Saver,Low Income - Saver,1.2517798021401967,Low Risk,Normal,0.03530844155844156
10972,1949,Graduation,Widow,72298.0,0,0,10-03-2014,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,904,0.012503803701347202,Normal Spender,Low Income,Saver,Low Income - Saver,11.88175976558781,Low Risk,Normal,0.36688311688311687
10708,1978,2n Cycle,Single,36975.0,1,0,28-12-2013,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,27,0.0007302231237322516,Normal Spender,Low Income,Saver,Low Income - Saver,0.37984938489502384,Low Risk,Normal,0.010957792207792208
6583,1955,2n Cycle,Married,72635.0,0,0,03-06-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,959,0.01320300130790941,Normal Spender,Low Income,Saver,Low Income - Saver,12.600346455190023,Low Risk,Normal,0.38920454545454547
3641,1976,Graduation,Married,13624.0,1,0,20-01-2013,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,34,0.0024955960070463887,Normal Spender,Low Income,Saver,Low Income - Saver,0.5886527594542861,Low Risk,Normal,0.013798701298701298
10156,1975,Graduation,Single,84196.0,0,1,03-06-2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,1174,0.013943655280535892,Normal Spender,Low Income,Saver,Low Income - Saver,15.269887038468683,Low Risk,Normal,0.476461038961039
4299,1960,Graduation,Together,70971.0,0,1,21-09-2012,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,1808,0.025475194093362078,Normal Spender,Low Income,Saver,Low Income - Saver,23.796250599522356,Low Risk,Normal,0.7337662337662337
3469,1977,PhD,Divorced,34487.0,1,1,06-09-2012,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,85,0.0024646968422883985,Normal Spender,Low Income,Saver,Low Income - Saver,1.2074313763627853,Low Risk,Normal,0.03449675324675325
5063,1977,Graduation,Single,28769.0,1,0,18-12-2012,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,186,0.006465292502346276,Normal Spender,Low Income,Saver,Low Income - Saver,2.7171808647746287,Low Risk,Normal,0.07548701298701299
10727,1970,PhD,Married,69084.0,1,0,19-11-2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,1479,0.021408719819350355,Normal Spender,Low Income,Saver,Low Income - Saver,19.505915582159716,Low Risk,Normal,0.6002435064935064
9624,1958,PhD,Together,65488.0,0,0,13-06-2014,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,918,0.014017835328609821,Normal Spender,Low Income,Saver,Low Income - Saver,12.158196524950737,Low Risk,Normal,0.37256493506493504
5156,1970,2n Cycle,Married,62466.0,0,1,15-01-2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,760,0.012166618640540455,Normal Spender,Low Income,Saver,Low Income - Saver,10.104910058084585,Low Risk,Normal,0.30844155844155846
4376,1960,2n Cycle,Single,32218.0,0,0,15-02-2014,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,69,0.002141659941647526,Normal Spender,Low Income,Saver,Low Income - Saver,0.9900135985127293,Low Risk,Normal,0.028003246753246752
8923,1973,Graduation,Single,83917.0,0,0,18-04-2013,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,1565,0.018649379744271125,Normal Spender,Low Income,Saver,Low Income - Saver,20.359839698982096,Low Risk,Normal,0.6351461038961039
8461,1962,Graduation,Divorced,46102.0,2,1,10-03-2014,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,16,0.0003470565268318077,Normal Spender,Low Income,Saver,Low Income - Saver,0.2190991516834213,Low Risk,Normal,0.006493506493506494
6945,1952,Graduation,Single,84574.0,0,0,04-06-2013,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,1355,0.016021472320098377,Normal Spender,Low Income,Saver,Low Income - Saver,17.619067997471824,Low Risk,Normal,0.5499188311688312
944,1962,Graduation,Married,56181.0,0,1,08-01-2013,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,290,0.0051618874708531355,Normal Spender,Low Income,Saver,Low Income - Saver,3.8921762788038756,Low Risk,Normal,0.1176948051948052
1907,1950,Master,Divorced,63120.0,0,1,28-09-2012,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,1408,0.022306717363751585,Normal Spender,Low Income,Saver,Low Income - Saver,18.704327358319752,Low Risk,Normal,0.5714285714285714
701,1971,Graduation,Married,73691.0,0,1,06-11-2013,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,1158,0.015714266328316892,Normal Spender,Low Income,Saver,Low Income - Saver,15.199024617008158,Low Risk,Normal,0.4699675324675325
3856,1960,Graduation,Together,63381.0,0,1,05-10-2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,955,0.01506760701156498,Normal Spender,Low Income,Saver,Low Income - Saver,12.682167555744615,Low Risk,Normal,0.38758116883116883
4149,1948,PhD,Together,76140.0,0,0,13-05-2014,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,1282,0.01683740478066719,Normal Spender,Low Income,Saver,Low Income - Saver,16.787384568412936,Low Risk,Normal,0.5202922077922078
2131,1959,PhD,Divorced,62859.0,0,1,30-12-2012,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,1218,0.019376700233856726,Normal Spender,Low Income,Saver,Low Income - Saver,16.185914470915424,Low Risk,Normal,0.4943181818181818
2942,1964,Graduation,Single,45906.0,0,1,07-05-2013,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,483,0.010521500457456541,Normal Spender,Low Income,Saver,Low Income - Saver,6.617186850203775,Low Risk,Normal,0.19602272727272727
1173,1947,Master,Together,77632.0,0,0,10-03-2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,2147,0.027656121187139324,Normal Spender,Low Income,Saver,Low Income - Saver,28.07635056102183,Low Risk,Normal,0.8713474025974026
4381,1971,PhD,Married,46463.0,1,1,18-08-2013,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,233,0.00501474291371629,Normal Spender,Low Income,Saver,Low Income - Saver,3.187882653310789,Low Risk,Normal,0.0945616883116883
4611,1970,Graduation,Together,105471.0,0,0,21-01-2013,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,1543,0.014629613827497607,Normal Spender,Low Income,Saver,Low Income - Saver,19.810598941950804,Low Risk,Normal,0.6262175324675324
3376,1970,Master,Divorced,55282.0,1,0,13-12-2013,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,229,0.004142397163633732,Normal Spender,Low Income,Saver,Low Income - Saver,3.078117152103712,Low Risk,Normal,0.0929383116883117
4679,1977,Master,Married,78710.0,0,1,23-05-2014,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,1092,0.013873713632321179,Normal Spender,Low Income,Saver,Low Income - Saver,14.266614499717026,Low Risk,Normal,0.4431818181818182
10928,1958,Graduation,Together,66886.0,0,1,16-09-2013,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,595,0.00889573303830398,Normal Spender,Low Income,Saver,Low Income - Saver,7.867019494499461,Low Risk,Normal,0.24147727272727273
4248,1960,Master,Single,98777.0,0,0,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,1989,0.02013626653978153,Normal Spender,Low Income,Saver,Low Income - Saver,25.626259437005487,Low Risk,Normal,0.807224025974026
6728,1985,Graduation,Together,29103.0,1,0,27-08-2012,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,48,0.0016493145036594165,Normal Spender,Low Income,Saver,Low Income - Saver,0.6998675996717435,Low Risk,Normal,0.01948051948051948
6661,1974,Graduation,Married,67445.0,0,1,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1094,0.01622062421232115,Normal Spender,Low Income,Saver,Low Income - Saver,14.455248889667677,Low Risk,Normal,0.4439935064935065
4725,1950,PhD,Together,50616.0,0,1,13-04-2014,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,65,0.0012841789157578632,Normal Spender,Low Income,Saver,Low Income - Saver,0.8812886279991543,Low Risk,Normal,0.026379870129870128
3277,1955,Graduation,Divorced,49431.0,0,1,03-08-2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,362,0.007323339604701503,Normal Spender,Low Income,Saver,Low Income - Saver,4.9201013047966375,Low Risk,Normal,0.14691558441558442
5555,1975,Graduation,Divorced,153924.0,0,0,07-02-2014,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,5,3.248356331696162e-05,Normal Spender,Low Income,Saver,Low Income - Saver,0.06315047280881068,Low Risk,Normal,0.002029220779220779
2564,1953,Graduation,Together,61278.0,0,1,04-01-2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,162,0.0026436894154508958,Normal Spender,Low Income,Saver,Low Income - Saver,2.15746085648416,Low Risk,Normal,0.06574675324675325
946,1958,2n Cycle,Together,26490.0,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,163,0.006153265383163458,Normal Spender,Low Income,Saver,Low Income - Saver,2.415306498899364,Low Risk,Normal,0.06615259740259741
3867,1947,PhD,Together,73059.0,0,1,31-08-2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,983,0.013454878933464734,Normal Spender,Low Income,Saver,Low Income - Saver,12.910185681186686,Low Risk,Normal,0.3989448051948052
6940,1966,PhD,Single,46734.0,1,2,21-10-2013,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,222,0.004750288868917704,Normal Spender,Low Income,Saver,Low Income - Saver,3.0354422987463168,Low Risk,Normal,0.09009740259740259
55,1963,Graduation,Together,56253.0,0,1,07-12-2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,597,0.010612767319076316,Normal Spender,Low Income,Saver,Low Income - Saver,8.011562543504173,Low Risk,Normal,0.24228896103896103
7093,1985,Graduation,Married,19986.0,1,0,14-11-2013,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,16,0.0008005603922745922,Normal Spender,Low Income,Saver,Low Income - Saver,0.2508444222644163,Low Risk,Normal,0.006493506493506494
5084,1975,Graduation,Widow,58330.0,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,1011,0.017332418995371163,Normal Spender,Low Income,Saver,Low Income - Saver,13.522522576429227,Low Risk,Normal,0.41030844155844154
1777,1980,Basic,Married,25965.0,0,0,07-09-2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,72,0.0027729636048526864,Normal Spender,Low Income,Saver,Low Income - Saver,1.0707308289630646,Low Risk,Normal,0.02922077922077922
8162,1956,Master,Together,14661.0,0,0,01-01-2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,25,0.0017052042834731602,Normal Spender,Low Income,Saver,Low Income - Saver,0.42374741672623806,Low Risk,Normal,0.010146103896103896
10826,1959,Graduation,Married,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,59,0.003156768325307651,Normal Spender,Low Income,Saver,Low Income - Saver,0.9393179386156914,Low Risk,Normal,0.023944805194805196
8754,1974,PhD,Together,45068.0,0,1,16-05-2013,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,20,0.0004437738528445904,Normal Spender,Low Income,Saver,Low Income - Saver,0.2745706632056148,Low Risk,Normal,0.008116883116883116
1987,1987,Basic,Single,21063.0,1,0,25-09-2013,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,49,0.002326354270521768,Normal Spender,Low Income,Saver,Low Income - Saver,0.7594357080274328,Low Risk,Normal,0.019886363636363636
11007,1968,PhD,Married,29187.0,1,0,09-05-2013,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34,0.0011649021824785006,Normal Spender,Low Income,Saver,Low Income - Saver,0.49550419173453397,Low Risk,Normal,0.013798701298701298
7426,1971,2n Cycle,Married,54690.0,1,1,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,182,0.003327847869811666,Normal Spender,Low Income,Saver,Low Income - Saver,2.4488584417959074,Low Risk,Normal,0.07386363636363637
9153,1964,PhD,Married,59304.0,0,1,29-07-2013,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,987,0.016643059490084985,Normal Spender,Low Income,Saver,Low Income - Saver,13.182059618851403,Low Risk,Normal,0.4005681818181818
10379,1962,Master,Single,59247.0,0,2,08-11-2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,565,0.009536347831957736,Normal Spender,Low Income,Saver,Low Income - Saver,7.546602789795482,Low Risk,Normal,0.22930194805194806
9204,1970,Graduation,Widow,66731.0,0,1,12-09-2012,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,870,0.013037418890770407,Normal Spender,Low Income,Saver,Low Income - Saver,11.505151789886398,Low Risk,Normal,0.3530844155844156
3197,1980,Graduation,Married,77353.0,0,1,16-12-2013,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,611,0.007898853308856799,Normal Spender,Low Income,Saver,Low Income - Saver,7.992043108243354,Low Risk,Normal,0.24797077922077923
2920,1975,PhD,Single,52614.0,0,1,01-12-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,990,0.01881628463906945,Normal Spender,Low Income,Saver,Low Income - Saver,13.370711353306291,Low Risk,Normal,0.4017857142857143
6961,1974,Graduation,Married,26751.0,2,0,22-05-2014,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,10,0.0003738178012036933,Normal Spender,Low Income,Saver,Low Income - Saver,0.14792049283750527,Low Risk,Normal,0.004058441558441558
4673,1963,PhD,Married,81300.0,0,1,30-10-2012,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,1229,0.015116851168511684,Normal Spender,Low Income,Saver,Low Income - Saver,16.021653607769842,Low Risk,Normal,0.4987824675324675
9937,1979,Graduation,Single,70337.0,0,0,02-01-2014,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,495,0.007037547805564639,Normal Spender,Low Income,Saver,Low Income - Saver,6.519414060675239,Low Risk,Normal,0.20089285714285715
